chr9	34889066	34895764	100129969	-
chrX	48801377	48824982	10013	+
chrX	149592512	149595314	100130086	-
chr8	64373151	64383787	100130155	+
chr8	143706694	143708109	100130274	-
chr8	73241329	73259502	100130301	-
chr17	4899418	4902934	100130311	+
chr11	65084979	65089375	100130348	-
chr6	13264861	13295586	100130357	-
chrX	71714371	71718151	100130361	-
chr17	81375144	81385464	100130370	-
chr2	240449315	240456714	100130449	-
chr2	213276552	213284205	100130451	-
chr19	17435509	17448668	100130519	-
chr17	74560701	74567343	100130520	-
chr18	80147924	80179839	100130522	+
chr10	44292569	44294649	100130539	+
chrX	126819729	126821786	100130613	+
chr7	128866330	128872047	100130705	+
chr5	62578819	62581446	100130733	+
chr8	91101832	91219236	100130742	+
chr7	105565120	105600875	100130771	-
chr19	55540656	55545543	100130827	-
chr7	56875385	56882146	100130849	-
chr7	137953348	137957966	100130880	+
chr6	99520693	99589899	100130890	+
chr17	75646243	75647975	100130933	+
chr16	77199397	77213215	100130958	+
chr6	158869848	158919105	100130967	+
chr7	50096036	50159830	100130988	+
chr7	6637318	6658279	100131017	+
chr19	4679282	4685948	100131094	+
chr1	152079557	152080903	100131107	-
chr19	47968046	47992170	100131137	-
chr1	161037631	161038977	100131187	-
chr2	190504338	190534722	100131211	-
chr15	40281444	40282586	100131244	-
chr16	68013436	68015911	100131303	-
chr11	33698261	33700801	100131378	-
chr2	174334954	174338500	100131390	+
chr17	74579365	74592283	100131439	-
chr11	71814045	71821548	100131539	-
chr8	7539628	7542450	100131608	+
chrX	101418287	101533459	100131755	+
chr19	7629737	7631956	100131801	+
chr3	75678660	75785583	100131827	-
chr5	169861303	169980495	100131897	-
chr21	30289145	30289514	100131902	-
chr8	7355517	7385558	100131980	-
chrX	124246249	124336862	100132015	+
chr1	41361922	41383590	100132074	+
chr3	46612435	46626543	100132146	+
chr15	28553638	28561379	100132202	+
chr16	22479121	22536521	100132247	+
chrX	72781865	72782660	100132304	-
chr17	41105332	41106488	100132386	+
chr8	7926337	7952413	100132396	+
chrX	49541767	49549094	100132399	+
chr1	146064699	146229000	100132406	-
chr4	183321764	183322426	100132463	-
chr17	41084150	41085141	100132476	+
chr15	28378621	28392018	100132565	+
chrX	2752048	2816500	100132596	+
chr3	49549306	49554366	100132677	-
chr8	109644115	109648084	100132813	+
chr9	61982796	61986934	100132874	+
chr5	64690442	64718190	100132916	+
chrX	154823348	154834662	100132963	-
chrX	71763424	71767204	100132994	+
chrX	146809784	146810409	100133053	+
chr10	47487219	47491693	100133093	-
chr15	85240472	85247170	100133220	+
chr8	7539628	7542450	100133251	+
chr8	12064389	12071747	100133267	-
chr6	106969831	106975627	100133941	-
chr7	140177184	140179640	100134229	+
chr17	73737854	73756932	100134391	+
chr17	21692523	21704612	100134444	+
chr17	75979240	76000586	100134934	+
chr7	102637025	102642791	100134938	-
chr15	41828092	41837581	100137047	+
chr15	41837775	41848147	100137049	+
chr17	44076746	44123702	10014	-
chr17	78146353	78166177	100141515	+
chr7	144266701	144269288	100142659	-
chr2	154435853	154457438	100144595	-
chr10	87859158	87863437	100144748	-
chr3	33798571	33869707	10015	+
chr21	30620627	30620850	100151643	+
chr5	271621	314974	10016	+
chr11	125788111	125791600	100169851	+
chr15	52109263	52112775	10017	-
chr19	43596617	43614497	100170229	+
chr19	41443158	41444765	100170765	+
chr17	38671703	38675421	100170841	-
chr2	111119378	111168445	10018	+
chr6	41787662	41789898	100188893	+
chr12	111405948	111451623	10019	+
chr5	157671533	157680158	100190949	+
chr1	151837819	151840557	100191040	-
chr20	61252261	61940617	1002	+
chr9	36214441	36277056	10020	-
chr15	73319859	73368958	10021	-
chr1	66797741	66801256	10022	-
chr10	97319267	97321915	10023	+
chr21	9068361	9129752	100233156	-
chr12	49323236	49331731	10024	+
chr19	867630	893218	10025	-
chr1	77088989	77219430	10026	-
chr2	38889841	38975449	100271715	+
chr19	53044738	53051679	100271846	+
chr19	19145567	19192131	100271849	-
chr7	102482445	102517781	100271927	-
chrX	155061622	155071136	100272147	-
chr16	89321133	89325110	100287036	+
chr4	9170409	9176730	100287045	+
chr4	9210657	9212608	100287144	+
chr9	14475	73865	100287171	-
chr4	9215405	9217356	100287178	+
chr4	9220152	9221744	100287205	+
chr19	22286408	22317176	100287226	+
chr4	9224896	9226847	100287238	+
chr12	27762738	27771276	100287284	-
chr4	9243879	9245830	100287327	+
chr4	9248630	9250581	100287364	+
chr15	20835372	20866314	100287399	-
chr4	9253378	9255329	100287404	+
chr4	9258124	9260075	100287441	+
chr4	9262872	9264823	100287478	+
chr7	129502531	129512918	100287482	+
chr4	9267619	9269570	100287513	+
chr11	59086307	59094786	100287520	+
chr15	72782835	72798199	100287559	+
chr6	46746917	46759506	100287718	+
chr11	74493366	74498533	100287896	+
chr1	2635976	2801717	100287898	-
chr10	45972489	46003742	100287932	+
chr16	22165583	22191754	100288072	+
chr1	145289900	145405778	100288142	-
chr21	30590105	30590397	100288287	-
chr21	30718525	30718777	100288323	-
chr16	15363624	15381047	100288332	-
chr4	52722618	52751586	100288413	-
chr10	37601440	37602974	100288485	-
chr4	9234385	9236334	100288520	+
chr4	190173774	190185942	100288687	+
chr2	110446640	110473075	100288695	-
chr20	2816302	2820284	100288797	+
chr3	75664330	75667220	100288801	+
chrX	9967358	9968352	100288814	+
chrY	9466955	9469748	100289087	+
chr7	99598267	99611045	100289187	+
chr13	95648733	95676955	100289274	-
chr9	61330717	61453030	100289279	+
chr9	137084946	137086817	100289341	-
chr8	7414855	7416863	100289462	-
chr7	102364162	102380633	100289561	+
chr12	132918306	132956306	100289635	-
chr7	149262171	149297302	100289678	+
chr19	57819721	57846238	100293516	+
chr16	66366622	66404784	1003	+
chr3	71541970	71542089	100302112	-
chr1	116671749	116671827	100302117	+
chr2	231892242	231892298	100302126	-
chr2	176600980	176601052	100302142	-
chr10	103394253	103394401	100302174	-
chr4	66276824	66276928	100302177	+
chr12	69273157	69273218	100302182	-
chr8	127795962	127796028	100302185	+
chr19	10403458	10403538	100302213	-
chr5	168560904	168560965	100302238	+
chr6	31956839	31956940	100302242	-
chr2	25328640	25328721	100302246	-
chr19	53688481	53688567	100302265	+
chr20	3917502	3917563	100302282	-
chr2	53532672	53860160	100302652	-
chr5	115578642	115626161	100302736	-
chr20	18137863	18143169	100303755	+
chr7	102650325	102661398	100310812	+
chr7	6031376	6036386	100310846	+
chr11	7234766	7234837	100313774	+
chr7	100572228	100573900	100316904	-
chrX	111876051	111903990	100329135	+
chr19	4402640	4445018	10036	+
chr14	20343582	20357905	10038	+
chr1	203795714	203854999	100381270	+
chr3	51942345	51948867	10039	+
chr5	31193686	31329146	1004	+
chr17	54899387	54961956	10040	+
chr3	127283784	127288046	100419008	-
chr22	35257452	35295807	10042	+
chr14	101030052	101030129	100422837	+
chr17	77396984	77397054	100422851	-
chr1	172138808	172138888	100422882	+
chr12	25874020	25874079	100422897	-
chr18	14830166	14830242	100422907	+
chr10	112634170	112634254	100422909	+
chr2	96798278	96798353	100422928	+
chr7	57405025	57405090	100422939	+
chr7	73711317	73711397	100422948	+
chr11	96341438	96341526	100422991	+
chr22	22887780	22896107	100423062	+
chr22	35299275	35347992	10043	+
chr12	9881489	9895833	100431172	+
chr9	127738317	127778710	10044	-
chr19	6752160	6767463	10045	-
chrX	150361422	150514178	10046	+
chr17	22523111	22524663	100462977	+
chr3	96617188	96618236	100462981	-
chr20	57358442	57359980	100462983	-
chr16	3370979	3372740	100463285	-
chr10	55599303	55600041	100463289	+
chr7	142666272	142667718	100463482	+
chr11	10507887	10509189	100463486	-
chrX	55181391	55182920	100463488	-
chr20	23491101	23496018	10047	+
chr6	13621498	13711835	10048	-
chr7	157335381	157417439	10049	+
chr9	97307304	97378524	100499483	+
chr9	97238449	97297314	100499484	+
chr18	65750252	65890337	1005	+
chr6	25754699	25781191	10050	+
chr19	45674932	45675008	100500845	-
chr21	8208473	8208652	100500862	+
chr11	22846931	22860426	100500938	-
chr3	158962235	159897366	100505385	+
chr9	114666434	114682066	100505478	-
chr10	31362799	31364049	100505502	-
chr18	57630302	57669296	100505549	+
chr15	40323664	40326715	100505573	+
chr17	39941474	39944734	100505591	+
chr20	23179272	23190419	100505664	+
chr15	84172490	84182234	100505679	+
chr4	151955991	151969381	100505685	+
chr17	41275659	41276697	100505724	+
chr1	84506300	84566194	100505741	+
chr17	41307700	41309253	100505753	-
chr20	44210907	44226027	100505783	+
chr5	122129622	122183949	100505841	+
chr2	37196488	37216193	100505876	+
chr7	79452877	79471208	100505881	+
chr6	50093389	50181007	100505985	+
chr4	164754064	164803795	100505989	+
chr9	137170858	137172409	100505993	-
chr19	46480796	46601200	100506012	-
chr4	164877178	164898965	100506013	+
chr7	16526880	16581568	100506049	+
chr17	46274784	46361797	100506084	-
chr20	50247643	50283250	100506115	+
chr11	76381303	76414619	100506127	+
chr1	34981535	34985353	100506144	-
chrX	149774068	149776867	100506164	+
chr3	42809483	42942792	100506243	+
chr7	26551686	26558880	100506289	+
chr19	56272748	56310454	100506374	+
chr17	331205	333488	100506388	+
chr13	113864112	113866834	100506394	+
chr2	11681460	11683328	100506405	+
chr9	26066675	26118408	100506422	+
chr7	115679345	115682618	100506489	-
chr11	18588781	18610255	100506540	+
chr4	56530609	56603507	100506564	+
chr16	87083562	87317420	100506581	-
chr17	52985513	52987652	100506650	+
chr5	69492292	69558104	100506658	+
chr22	45133020	45163781	100506714	-
chr17	35464249	35522379	100506736	-
chr11	104885718	104898670	100506742	-
chr18	46962768	46964644	100506888	-
chr3	126393032	126394851	100506907	-
chr2	127388184	127400580	100506922	+
chr19	49423749	49428818	100507003	+
chr10	59736692	59756041	100507027	-
chr11	75240905	75243697	100507050	+
chr12	132603150	132610582	100507055	-
chr4	106357485	106368825	100507096	-
chrX	120930250	120932301	100507170	-
chr2	74148007	74151952	100507171	+
chr6	130827406	130837135	100507203	+
chr19	55605405	55617269	100507290	+
chr8	143280161	143281690	100507316	-
chr6	3585101	3720081	100507336	-
chr8	30638600	30646064	100507341	+
chr8	37326575	37331991	100507403	-
chr7	141074064	141480380	100507421	+
chr6	31399784	31415315	100507436	+
chr6	138725211	138773652	100507462	-
chr7	55179750	55188934	100507500	-
chr19	31588159	31593786	100507527	+
chr3	155290227	155293683	100507537	-
chr19	8374373	8390685	100507567	-
chr19	7916145	7919097	100507588	+
chr16	28751787	28772807	100507607	+
chr17	41265339	41266641	100507608	+
chr14	23185316	23273477	100507650	+
chr6	31010474	31035402	100507679	+
chr13	113953705	113974079	100507747	-
chr2	94588522	94604573	100509620	+
chr3	160399274	160434954	10051	+
chr17	36450146	36457535	100510707	-
chr17	44798448	44830816	10052	-
chr2	159771851	159904710	100526664	-
chr3	9793082	9835401	100526693	+
chr9	100442271	100577636	100526694	+
chr11	66616626	66646469	100526737	+
chr1	10430102	10452153	100526739	+
chr7	99419749	99466197	100526740	-
chr3	51974706	51989183	100526760	+
chr13	36168794	36297842	100526761	-
chr2	86505668	86721122	100526767	-
chr3	52833121	52897562	100526772	-
chr20	45534196	45547662	100526773	-
chr15	89834308	89912882	100526783	-
chr2	18555545	18589564	100526794	-
chr16	30193892	30204310	100526830	+
chr2	169694488	169776989	100526832	+
chr1	74198235	74544393	100526835	+
chr18	49481681	49492479	100526842	-
chr20	36574553	36612384	100527943	+
chr7	150716668	150743646	100527949	+
chr1	156212982	156243332	100527963	+
chr1	95117923	95247225	100527978	+
chr11	18231423	18248635	100528017	-
chr17	44899712	44905390	100528020	+
chr15	79845150	79923754	100528021	-
chr12	89519408	89526262	100528030	-
chr12	10372353	10391874	100528032	-
chrX	102712176	102717733	100528062	+
chr14	24213955	24232352	100528064	-
chr14	23306835	23325369	100529063	+
chrX	101391011	101412297	100529097	+
chr16	4340251	4420494	100529144	-
chr17	75979231	76005999	100529145	+
chr19	9324174	9382617	100529215	+
chr6	34284887	34426071	100529239	-
chr19	52928475	52962823	100529240	-
chr2	197500413	197550726	100529241	+
chr16	66552587	66579135	100529251	+
chr14	70326064	70417074	100529257	-
chr14	64986895	65062652	100529261	+
chr19	10572671	10587315	10053	-
chr11	78016971	78079865	100532726	-
chr10	22316388	22329542	100532731	+
chr1	19596979	19658456	100532736	+
chr8	66667552	66862022	100533105	+
chr8	123226189	123274284	100533106	-
chr17	41301826	41302851	100533177	-
chr11	117820163	117876667	100533181	-
chr12	123973241	124316024	100533183	+
chr13	102807146	102876001	100533467	+
chr17	15436021	15563561	100533496	-
chr7	4983718	5073221	100533952	+
chrX	152114994	152138556	100533997	-
chr1	151156664	151170297	100534012	+
chr7	43866558	43906589	100534592	-
chr3	129087575	129161036	100534599	-
chr19	34428352	34471251	10054	+
chr19	47113274	47210636	10055	+
chr2	222566899	222656337	10056	-
chr3	183919934	184017939	10057	-
chr2	219209772	219218994	10058	-
chr12	32679200	32745650	10059	+
chr16	61647242	62037035	1006	-
chr12	21797401	21942529	10060	-
chr7	151211484	151227205	10061	-
chr11	133898504	133898581	100616119	-
chr12	108635810	108635870	100616240	+
chr10	125819740	125819822	100616327	+
chr7	44110849	44110912	100616346	+
chr3	48196564	48196616	100616407	+
chr2	239943015	239943094	100616417	-
chr4	52712682	52712747	100616436	+
chr11	47248300	47269033	10062	+
chr3	119654513	119677454	10063	-
chr4	76251721	76311129	100631383	+
chr10	49942049	49974850	100652748	+
chr2	202073289	202205203	100652824	+
chr5	99522311	99525462	100652833	-
chr17	41377650	41382403	100653049	-
chr17	78870910	78903217	100653515	-
chr15	74843730	74873365	10066	-
chr1	155255979	155262430	10067	-
chr11	71998541	72005715	10068	+
chr21	29004384	29019360	10069	-
chr5	26880597	27121150	1007	-
chr7	100969623	101018949	10071	+
chr11	66480013	66509657	10072	+
chr15	75598083	75626469	10073	-
chrX	53532096	53686728	10075	-
chr1	29236516	29326813	10076	+
chr11	2301997	2318200	10077	+
chr11	2400488	2403878	10078	+
chr20	51596514	51768634	10079	-
chr5	24487100	24644978	1008	-
chr15	65117379	65133808	10081	-
chr13	93226807	94408020	10082	+
chr15	57591904	57685364	100820829	+
chr11	17493895	17544416	10083	-
chrX	48890197	48903143	10084	+
chr14	106850885	106850999	100847062	-
chr3	49806137	49806245	100847079	-
chr5	83940554	84384880	10085	-
chr8	132061486	132111159	10086	-
chr8	94372170	94436952	100861412	-
chr21	46151614	46152647	100861507	+
chr21	44450986	44455284	100861510	-
chr7	99685226	99735093	100861540	-
chr16	30740381	30744281	100862671	+
chr13	48296162	48303661	100862704	-
chr5	75356345	75512138	10087	-
chrX	40735400	40738701	100873985	+
chr17	43216941	43305397	100874261	-
chr12	53981509	53985519	100874365	-
chr17	42968088	42980433	100885848	-
chr17	42950526	42980528	100885850	-
chr11	65592855	65595996	10089	-
chr16	64943753	65126112	1009	-
chr6	148747030	149076990	10090	+
chr22	38952741	38992778	100913187	+
chr1	183620846	183635783	10092	-
chr3	9792495	9807726	10093	+
chr12	110434823	110450422	10094	-
chr7	99374249	99394816	10095	+
chr2	113889960	113962596	10096	+
chr2	65227753	65271253	10097	+
chr4	98470367	98658611	10098	-
chr15	77041404	77083984	10099	-
chr1	63320884	63324441	100996301	-
chr15	21846329	21877703	100996331	-
chr5	135033280	135358219	100996485	+
chr15	80195481	80252213	100996492	-
chrX	102215301	102229532	100996631	+
chrX	102456862	102471842	100996648	-
chr2	219496125	219498287	100996693	+
chr17	46274784	46361797	100996709	-
chr1	149390614	149468030	100996717	+
chr7	73048481	73057911	100996746	-
chr10	47918739	47923524	100996758	+
chr1	148607040	148679779	100996763	-
chr7	139341360	139422599	100996928	+
chr4	88520998	88523776	100996939	-
chr10	133262420	133276868	101	-
chr5	21750673	22853622	1010	-
chr1	115048011	115089503	10100	-
chr16	1782932	1789186	10101	+
chr12	57782761	57808071	10102	+
chr1	46175073	46185962	10103	+
chr10	79347469	79355334	10105	+
chrX	71667542	71671524	101059915	+
chr15	30403740	30414162	101059918	-
chr16	16379055	16393954	101059938	+
chr16	18317942	18336736	101059953	-
chr12	57819927	57846729	10106	-
chr12	133106817	133130473	101060200	-
chrX	135829247	135837268	101060211	-
chr1	149475338	149556361	101060226	+
chrX	154257538	154271805	101060233	+
chr1	13164586	13165467	101060301	-
chr17	36323884	36334759	101060321	+
chr17	37924415	37935365	101060351	+
chr17	37977972	37989048	101060376	-
chr17	38003976	38014902	101060389	+
chr1	120723949	120842110	101060684	+
chr6	30151943	30161211	10107	-
chr2	218217141	218254356	10109	+
chr20	43558968	43588237	10110	+
chr5	132556019	132646349	10111	+
chr5	138178719	138187723	10112	+
chr2	27130756	27134666	10113	-
chr11	33256672	33357023	10114	+
chr15	68277745	68295862	10116	+
chr4	70628744	70646824	10117	+
chr19	39246314	39248856	101180976	-
chr16	82626965	83800640	1012	+
chr2	97655963	97664107	10120	-
chr10	102461881	102502712	10121	-
chr2	234493041	234497081	10123	-
chr7	12686856	12690958	10124	+
chr15	38488103	38565575	10125	-
chr22	38778508	38794198	10126	-
chr16	3263800	3301401	10127	+
chr2	43886224	43995989	10128	-
chr13	31846713	32299122	10129	+
chr16	89171767	89195492	1013	+
chr2	10783391	10837977	10130	-
chr16	3651639	3717553	10131	-
chr10	13099449	13138308	10133	+
chrX	153700492	153724746	10134	-
chr7	106248298	106286326	10135	-
chr1	22001656	22012539	10136	+
chr20	35648925	35664956	10137	-
chr12	42157104	42238349	10138	-
chr20	63698642	63708025	10139	-
chr16	66908122	66918917	1014	-
chr17	50862223	50867978	10140	-
chr4	5524569	5527801	10141	+
chr20	35201745	35278131	101410538	-
chr7	91940867	92110673	10142	+
chr16	78022515	78066761	10143	+
chr4	88725955	89111398	10144	-
chr5	151771045	151812785	10146	+
chr19	18990888	19034023	10147	-
chr19	4229523	4237528	10148	+
chrX	18989307	19122637	10149	-
chr8	94127162	94217303	1015	-
chr13	97221434	97394120	10150	+
chr2	203328239	203447728	10152	+
chr2	37201612	37231596	10153	-
chr12	94148577	94307675	10154	+
chr19	58544064	58550722	10155	+
chr7	102573807	102616757	10156	-
chr7	122073549	122144255	10157	-
chr1	47183582	47191044	10158	-
chrX	40579372	40606848	10159	+
chr5	19471296	20575873	1016	-
chr13	98142562	98455176	10160	+
chr13	48389567	48444704	10161	-
chr12	6976185	7018477	10162	-
chr1	27404230	27490167	10163	-
chr16	71525233	71538746	10164	+
chr7	96120220	96322147	10165	-
chr13	40789412	40812460	10166	+
chr3	44584888	44648471	10168	+
chr15	43777087	43802589	10169	+
chr12	55966781	55972789	1017	+
chr2	169064789	169096167	10170	+
chr9	4792944	4885917	10171	+
chr19	57940833	57947706	10172	-
chr8	22544986	22575788	10174	+
chr14	54423561	54441391	10175	-
chrX	124375903	124963817	10178	-
chr11	114400030	114414203	10179	+
chr17	76000906	76005999	1018	+
chr3	49940007	50100045	10180	+
chr3	50088908	50119021	10181	+
chr5	78485215	78770021	10184	-
chr13	39209116	39603528	10186	-
chr3	195863365	195909009	10188	-
chr17	81887844	81891586	10189	-
chr12	57747727	57756013	1019	-
chr2	99318982	99340702	10190	-
chr9	34985410	34989379	101926900	-
chr8	92668660	92683450	101926956	+
chr8	94553668	94570648	101926977	+
chr9	38949734	38998503	101927042	+
chr4	126064128	126073370	101927109	+
chr6	95575183	95577450	101927288	-
chr18	58670009	58671877	101927322	-
chr3	73999805	74005609	101927346	+
chr11	797511	799185	101927423	+
chr11	1049880	1055749	101927503	+
chr20	50162765	50166216	101927512	-
chr12	126191151	126434227	101927531	+
chr2	65436711	66200373	101927533	+
chr19	36014508	36045972	101927572	+
chr17	57744481	57745312	101927581	-
chr15	82339998	82349475	101927601	-
chrX	149929645	149931287	101927685	+
chr21	15368966	15627342	101927745	-
chr2	121779133	121809962	101927801	+
chr1	87212669	87264741	101927844	+
chr6	4341756	4347162	101927888	-
chr18	44676927	44679717	101927943	-
chr5	172755457	172762587	101928093	+
chr8	143080457	143083001	101928108	+
chr3	33956972	34677247	101928114	+
chr1	154961825	154962623	101928120	+
chr18	49499390	49501860	101928144	+
chr21	34400317	34401072	101928147	-
chr21	42599280	42615058	101928233	-
chr2	20859771	20861661	101928271	+
chr4	171289475	171298267	101928288	-
chrX	122422006	122478043	101928359	+
chr3	165150006	165158062	101928405	-
chrX	18984291	19060329	101928415	+
chr1	103415980	103525511	101928436	-
chr11	33774699	33775670	101928440	+
chr5	56511567	56606232	101928448	-
chr4	652850	656213	101928521	-
chr15	55317184	55319161	101928527	-
chr4	8745391	8747727	101928532	-
chr6	77650274	77927028	101928601	+
chr6	24797321	24798889	101928603	-
chrX	135252061	135253583	101928677	+
chr4	37073681	37133849	101928721	+
chr7	149398204	149401456	101928733	+
chr6	26324705	26331900	101928743	-
chr6	154510791	154522307	101928868	+
chrX	149548210	149549932	101928917	-
chr19	56536156	56538575	101928982	-
chr6	89130887	89145985	101929004	-
chr17	18835707	18842364	101929141	+
chr8	11315859	11325429	101929290	-
chr3	64445231	64456070	101929316	+
chr9	4676600	4679502	101929351	-
chr13	114154691	114223084	101929355	+
chr1	204141404	204143327	101929441	+
chr12	2849039	2857083	101929469	-
chr6	44216939	44218236	101929726	+
chr8	69834111	69854971	101929759	+
chr4	69004862	69020414	101929773	-
chr17	46762506	46833154	101929777	-
chr2	126898864	126902097	101929926	+
chr1	13049476	13056491	101929983	-
chr16	8881634	8885351	101929989	+
chr12	56202175	56221933	10193	-
chr21	8759077	8761335	101930100	+
chr8	17808361	17822183	101930275	+
chr18	75210755	75289950	10194	+
chr3	184242301	184249548	10195	-
chr11	20387558	20509338	10196	+
chr17	42824385	42843758	10197	+
chr12	123152320	123244014	10198	-
chr2	71130632	71150101	10199	+
chr15	58588809	58749791	102	-
chr7	151053815	151057897	1020	-
chr16	82147798	82170224	10200	-
chr3	48290722	48301685	10201	-
chr14	23630115	23645639	10202	+
chr2	187341964	187448460	10203	-
chr16	67846923	67872567	10204	+
chr11	118253416	118264536	10205	-
chr13	49995888	50020481	10206	+
chr1	61742406	62178675	10207	+
chr13	30617693	30660770	10208	+
chr17	41688885	41692668	10209	+
chr7	92604921	92836594	1021	-
chr9	32540544	32552586	10210	-
chr6	30727709	30742732	10211	-
chr19	14408819	14419383	10212	-
chr2	161308425	161411717	10213	+
chrX	48346428	48356707	10214	-
chr21	33025935	33029196	10215	+
chr5	69350984	69370013	102157402	-
chr1	186296279	186314562	10216	+
chr3	37861880	37984469	10217	+
chr1	11189355	11195981	10218	+
chr12	8950044	9010760	10219	+
chr5	69234795	69277430	1022	+
chr12	55743280	55757278	10220	+
chr8	125430358	125438403	10221	+
chr1	167052836	167166479	10223	-
chr19	12429706	12441021	10224	-
chr3	111292719	111665750	10225	+
chr19	4838341	4867694	10226	-
chr4	2930561	2934834	10227	-
chr1	180972712	181023121	10228	-
chr11	62662816	62665217	102288414	-
chr16	19067614	19080095	10229	+
chr17	43125551	43153671	10230	+
chr6	46220736	46491972	10231	-
chr16	760734	768865	10232	+
chr12	6873569	6914241	10233	+
chr7	102913000	102945111	10234	+
chr11	64726911	64745456	10235	-
chr1	23303771	23344336	10236	-
chr17	49700934	49709014	10237	-
chr17	63550477	63594279	10238	+
chr15	89830599	89894638	10239	-
chr13	26254104	26405238	1024	+
chr13	40729135	40771173	10240	-
chr17	48830988	48866522	10241	+
chr3	178272932	178844429	10242	+
chr14	66507407	67181803	10243	+
chr9	125200542	125234158	10244	+
chrX	48893447	48898143	10245	-
chr6	25912754	25930726	10246	-
chr17	76098019	76098076	102466753	-
chr7	100868036	100868107	102466755	+
chr8	98102344	98117171	10247	-
chr7	100706121	100707486	10248	+
chr11	58640426	58731974	10249	-
chr9	127785679	127790787	1025	+
chr1	24631716	24673281	10250	+
chrX	155767812	155782459	10251	+
chr4	123396795	123403760	10252	+
chr13	80335976	80341126	10253	-
chr2	152116801	152175763	10254	-
chr6	29975112	29978410	10255	+
chr1	26177484	26189884	10256	+
chr13	95019835	95301475	10257	-
chr6	36676460	36687339	1026	+
chr15	65658046	65792293	10260	-
chr16	21639550	21652608	10261	-
chr1	149923317	149927803	10262	-
chr11	67506497	67508649	10263	-
chr16	54930862	54934485	10265	+
chr17	42758447	42763041	10266	+
chr2	237858893	237912106	10267	+
chr7	45157791	45186302	10268	+
chr1	40258236	40294180	10269	+
chr12	12715058	12722369	1027	+
chr19	15353385	15379798	10270	-
chr19	676392	683392	10272	+
chr21	7669397	7681742	102723360	-
chr21	7768884	7770591	102723451	-
chr21	7816675	7829926	102723475	-
chr4	10737558	10749586	102723525	+
chrX	152708261	152714549	102723547	-
chr21	7744962	7777853	102723553	+
chr7	76531319	76541459	102723555	-
chr15	23326256	23334127	102723623	-
chrX	135881063	135889086	102723631	-
chr16	32252719	32255922	102723655	+
chrX	135863776	135871812	102723680	-
chr7	56659149	56675086	102723684	+
chr16	32252719	32255922	102723713	+
chr16	18417325	18562211	102723728	-
chrX	135846499	135854538	102723737	-
chr16	71288775	71309963	102723786	+
chr16	71430262	71442060	102723796	-
chr7	73020338	73029766	102723849	-
chr17	60019149	60020006	102723851	+
chr17	37924415	37935365	102723859	+
chr7	90383721	90513402	102723899	+
chr9	79505804	79567802	102723932	-
chr9	135604345	135618952	102723971	+
chr21	5022493	5040666	102723996	+
